 1 13  0.535 0.0021 0.0124
 1 14  0.484 0.0027 0.0132
 1 15  0.439 0.0045 0.0139
 1 16  0.399 0.0085 0.0146
 1 17  0.366 0.0164 0.0153
 1 18  0.339 0.0228 0.0160
 1 19  0.318 0.0253 0.0166
 1 20  0.302 0.0263 0.0171
 1 21  0.292 0.0269 0.0174
 1 22  0.287 0.0272 0.0175
 1 23  0.288 0.0274 0.0174
 1 24  0.294 0.0274 0.0171
 1 25  0.305 0.0272 0.0167
 1 26  0.320 0.0269 0.0162
 1 27  0.339 0.0263 0.0155
 1 28  0.362 0.0253 0.0145
 1 29  0.386 0.0228 0.0126
 1 30  0.403 0.0164 0.0087
 1 31  0.408 0.0085 0.0053
 1 32  0.406 0.0045 0.0059
 1 33  0.404 0.0027 0.0078
 1 34  0.404 0.0021 0.0088
 1 35  0.405 0.0020 0.0091
 1 36  0.408 0.0021 0.0090
 1 37  0.413 0.0023 0.0086
 1 38  0.419 0.0025 0.0081
 1 39  0.426 0.0028 0.0075
 1 40  0.433 0.0030 0.0068
 1 41  0.440 0.0032 0.0061
 1 42  0.447 0.0034 0.0053
 1 43  0.453 0.0037 0.0045
 1 44  0.458 0.0042 0.0037
 1 45  0.462 0.0052 0.0030
 1 46  0.464 0.0074 0.0023
 1 47  0.465 0.0110 0.0019
 1 48  0.465 0.0110 0.0019
 1 49  0.464 0.0074 0.0023
 1 50  0.462 0.0052 0.0030
 1 51  0.458 0.0042 0.0037
 1 52  0.453 0.0037 0.0045
 1 53  0.447 0.0034 0.0053
 1 54  0.440 0.0032 0.0061
 1 55  0.433 0.0030 0.0068
 1 56  0.426 0.0028 0.0075
 1 57  0.419 0.0025 0.0081
 1 58  0.413 0.0023 0.0086
 1 59  0.408 0.0021 0.0090
 1 60  0.405 0.0020 0.0091
 1 61  0.404 0.0021 0.0088
 1 62  0.404 0.0027 0.0078
 1 63  0.406 0.0045 0.0059
 1 64  0.408 0.0085 0.0053
 1 65  0.403 0.0164 0.0087
 1 66  0.386 0.0228 0.0126
 1 67  0.362 0.0253 0.0145
 1 68  0.339 0.0263 0.0155
 1 69  0.320 0.0269 0.0162
 1 70  0.305 0.0272 0.0167
 1 71  0.294 0.0274 0.0171
 1 72  0.288 0.0274 0.0174
 1 73  0.287 0.0272 0.0175
 1 74  0.292 0.0269 0.0174
 1 75  0.302 0.0263 0.0171
 1 76  0.318 0.0253 0.0166
 1 77  0.339 0.0228 0.0160
 1 78  0.366 0.0164 0.0153
 1 79  0.399 0.0085 0.0146
 1 80  0.439 0.0045 0.0139
 1 81  0.484 0.0027 0.0132
 1 82  0.535 0.0021 0.0124
 1 83  0.591 0.0020 0.0117
 1 84  0.651 0.0021 0.0108
 1 85  0.714 0.0023 0.0099
 1 86  0.779 0.0025 0.0090
 1 87  0.844 0.0028 0.0080
 1 88  0.907 0.0030 0.0070
 1 89  0.967 0.0032 0.0059
 1 90  1.021 0.0034 0.0048
 1 91  1.069 0.0037 0.0037
 1 92  1.109 0.0042 0.0026
 1 93  1.139 0.0052 0.0013
 1 94  1.160 0.0074 0.0007
 1 95  1.170 0.0110 0.0024
 2  0  1.154 0.0116 0.0026
 2  1  1.139 0.0098 0.0013
 2  2  1.114 0.0083 0.0011
 2  3  1.079 0.0074 0.0022
 2  4  1.036 0.0068 0.0035
 2  5  0.986 0.0064 0.0046
 2  6  0.929 0.0060 0.0057
 2  7  0.869 0.0056 0.0068
 2  8  0.805 0.0052 0.0078
 2  9  0.741 0.0048 0.0087
 2 10  0.678 0.0043 0.0096
 2 11  0.616 0.0039 0.0104
 2 12  0.558 0.0037 0.0112
 2 13  0.505 0.0041 0.0119
 2 14  0.457 0.0055 0.0125
 2 15  0.415 0.0082 0.0131
 2 16  0.378 0.0123 0.0138
 2 17  0.348 0.0168 0.0144
 2 18  0.323 0.0204 0.0150
 2 19  0.304 0.0226 0.0155
 2 20  0.291 0.0240 0.0158
 2 21  0.284 0.0248 0.0160
 2 22  0.281 0.0253 0.0160
 2 23  0.284 0.0254 0.0158
 2 24  0.291 0.0253 0.0154
 2 25  0.302 0.0248 0.0149
 2 26  0.317 0.0240 0.0141
 2 27  0.335 0.0226 0.0132
 2 28  0.353 0.0204 0.0119
 2 29  0.370 0.0168 0.0102
 2 30  0.381 0.0123 0.0086
 2 31  0.388 0.0082 0.0078
 2 32  0.391 0.0055 0.0082
 2 33  0.394 0.0041 0.0087
 2 34  0.398 0.0037 0.0089
 2 35  0.402 0.0039 0.0088
 2 36  0.407 0.0043 0.0085
 2 37  0.414 0.0048 0.0081
 2 38  0.421 0.0052 0.0076
 2 39  0.428 0.0056 0.0070
 2 40  0.436 0.0060 0.0063
 2 41  0.443 0.0064 0.0056
 2 42  0.449 0.0068 0.0049
 2 43  0.455 0.0074 0.0041
 2 44  0.459 0.0083 0.0034
 2 45  0.462 0.0098 0.0028
 2 46  0.464 0.0116 0.0023
 2 47  0.465 0.0125 0.0021
 2 48  0.464 0.0116 0.0023
 2 49  0.462 0.0098 0.0028
 2 50  0.459 0.0083 0.0034
 2 51  0.455 0.0074 0.0041
 2 52  0.449 0.0068 0.0049
 2 53  0.443 0.0064 0.0056
 2 54  0.436 0.0060 0.0063
 2 55  0.428 0.0056 0.0070
 2 56  0.421 0.0052 0.0076
 2 57  0.414 0.0048 0.0081
 2 58  0.407 0.0043 0.0085
 2 59  0.402 0.0039 0.0088
 2 60  0.398 0.0037 0.0089
 2 61  0.394 0.0041 0.0087
 2 62  0.391 0.0055 0.0082
 2 63  0.388 0.0082 0.0078
 2 64  0.381 0.0123 0.0086
 2 65  0.370 0.0168 0.0102
 2 66  0.353 0.0204 0.0119
 2 67  0.335 0.0226 0.0132
 2 68  0.317 0.0240 0.0141
 2 69  0.302 0.0248 0.0149
 2 70  0.291 0.0253 0.0154
 2 71  0.284 0.0254 0.0158
 2 72  0.281 0.0253 0.0160
 2 73  0.284 0.0248 0.0160
 2 74  0.291 0.0240 0.0158
 2 75  0.304 0.0226 0.0155
 2 76  0.323 0.0204 0.0150
 2 77  0.348 0.0168 0.0144
 2 78  0.378 0.0123 0.0138
 2 79  0.415 0.0082 0.0131
 2 80  0.457 0.0055 0.0125
 2 81  0.505 0.0041 0.0119
 2 82  0.558 0.0037 0.0112
 2 83  0.616 0.0039 0.0104
 2 84  0.678 0.0043 0.0096
 2 85  0.741 0.0048 0.0087
 2 86  0.805 0.0052 0.0078
 2 87  0.869 0.0056 0.0068
 2 88  0.929 0.0060 0.0057
 2 89  0.986 0.0064 0.0046
 2 90  1.036 0.0068 0.0035
 2 91  1.079 0.0074 0.0022
 2 92  1.114 0.0083 0.0011
 2 93  1.139 0.0098 0.0013
 2 94  1.154 0.0116 0.0026
 2 95  1.159 0.0125 0.0033
 3  0  1.128 0.0117 0.0033
 3  1  1.109 0.0110 0.0025
 3  2  1.079 0.0103 0.0022
 3  3  1.042 0.0098 0.0027
 3  4  0.996 0.0094 0.0036
 3  5  0.944 0.0090 0.0046
 3  6  0.887 0.0085 0.0057
 3  7  0.826 0.0080 0.0067
 3  8  0.764 0.0074 0.0076
 3  9  0.701 0.0067 0.0085
 3 10  0.639 0.0059 0.0093
 3 11  0.580 0.0053 0.0100
 3 12  0.525 0.0050 0.0106
 3 13  0.474 0.0055 0.0112
 3 14  0.429 0.0071 0.0118
 3 15  0.389 0.0096 0.0123
 3 16  0.355 0.0126 0.0128
 3 17  0.328 0.0155 0.0134
 3 18  0.306 0.0180 0.0138
 3 19  0.289 0.0199 0.0142
 3 20  0.278 0.0212 0.0144
 3 21  0.273 0.0221 0.0145
 3 22  0.272 0.0225 0.0144
 3 23  0.275 0.0225 0.0141
 3 24  0.283 0.0221 0.0136
 3 25  0.293 0.0212 0.0130
 3 26  0.307 0.0199 0.0122
 3 27  0.321 0.0180 0.0113
 3 28  0.336 0.0155 0.0103
 3 29  0.349 0.0126 0.0094
 3 30  0.360 0.0096 0.0089
 3 31  0.369 0.0071 0.0087
 3 32  0.377 0.0055 0.0088
 3 33  0.384 0.0050 0.0089
 3 34  0.392 0.0053 0.0088
 3 35  0.399 0.0059 0.0085
 3 36  0.407 0.0067 0.0081
 3 37  0.414 0.0074 0.0077
 3 38  0.422 0.0080 0.0071
 3 39  0.430 0.0085 0.0065
 3 40  0.438 0.0090 0.0059
 3 41  0.445 0.0094 0.0052
 3 42  0.451 0.0098 0.0045
 3 43  0.456 0.0103 0.0038
 3 44  0.460 0.0110 0.0032
 3 45  0.463 0.0117 0.0027
 3 46  0.465 0.0122 0.0024
 3 47  0.465 0.0122 0.0024
 3 48  0.463 0.0117 0.0027
 3 49  0.460 0.0110 0.0032
 3 50  0.456 0.0103 0.0038
 3 51  0.451 0.0098 0.0045
 3 52  0.445 0.0094 0.0052
 3 53  0.438 0.0090 0.0059
 3 54  0.430 0.0085 0.0065
 3 55  0.422 0.0080 0.0071
 3 56  0.414 0.0074 0.0077
 3 57  0.407 0.0067 0.0081
 3 58  0.399 0.0059 0.0085
 3 59  0.392 0.0053 0.0088
 3 60  0.384 0.0050 0.0089
 3 61  0.377 0.0055 0.0088
 3 62  0.369 0.0071 0.0087
 3 63  0.360 0.0096 0.0089
 3 64  0.349 0.0126 0.0094
 3 65  0.336 0.0155 0.0103
 3 66  0.321 0.0180 0.0113
 3 67  0.307 0.0199 0.0122
 3 68  0.293 0.0212 0.0130
 3 69  0.283 0.0221 0.0136
 3 70  0.275 0.0225 0.0141
 3 71  0.272 0.0225 0.0144
 3 72  0.273 0.0221 0.0145
 3 73  0.278 0.0212 0.0144
 3 74  0.289 0.0199 0.0142
 3 75  0.306 0.0180 0.0138
 3 76  0.328 0.0155 0.0134
 3 77  0.355 0.0126 0.0128
 3 78  0.389 0.0096 0.0123
 3 79  0.429 0.0071 0.0118
 3 80  0.474 0.0055 0.0112
 3 81  0.525 0.0050 0.0106
 3 82  0.580 0.0053 0.0100
 3 83  0.639 0.0059 0.0093
 3 84  0.701 0.0067 0.0085
 3 85  0.764 0.0074 0.0076
 3 86  0.826 0.0080 0.0067
 3 87  0.887 0.0085 0.0057
 3 88  0.944 0.0090 0.0046
 3 89  0.996 0.0094 0.0036
 3 90  1.042 0.0098 0.0027
 3 91  1.079 0.0103 0.0022
 3 92  1.109 0.0110 0.0025
 3 93  1.128 0.0117 0.0033
 3 94  1.138 0.0122 0.0040
 3 95  1.138 0.0122 0.0040
 4  0  1.093 0.0118 0.0042
 4  1  1.069 0.0118 0.0036
 4  2  1.036 0.0118 0.0034
 4  3  0.996 0.0117 0.0036
 4  4  0.949 0.0115 0.0042
 4  5  0.896 0.0111 0.0049
 4  6  0.839 0.0106 0.0058
 4  7  0.780 0.0100 0.0066
 4  8  0.719 0.0091 0.0074
 4  9  0.658 0.0081 0.0082
 4 10  0.599 0.0070 0.0088
 4 11  0.542 0.0061 0.0094
 4 12  0.490 0.0057 0.0100
 4 13  0.442 0.0061 0.0105
 4 14  0.399 0.0075 0.0109
 4 15  0.363 0.0094 0.0114
 4 16  0.331 0.0116 0.0118
 4 17  0.306 0.0137 0.0123
 4 18  0.287 0.0156 0.0126
 4 19  0.272 0.0171 0.0129
 4 20  0.263 0.0182 0.0130
 4 21  0.259 0.0189 0.0129
 4 22  0.259 0.0191 0.0127
 4 23  0.262 0.0189 0.0124
 4 24  0.269 0.0182 0.0119
 4 25  0.279 0.0171 0.0113
 4 26  0.290 0.0156 0.0107
 4 27  0.303 0.0137 0.0101
 4 28  0.316 0.0116 0.0095
 4 29  0.329 0.0094 0.0091
 4 30  0.341 0.0075 0.0090
 4 31  0.354 0.0061 0.0089
 4 32  0.365 0.0057 0.0089
 4 33  0.376 0.0061 0.0088
 4 34  0.387 0.0070 0.0085
 4 35  0.397 0.0081 0.0082
 4 36  0.407 0.0091 0.0077
 4 37  0.416 0.0100 0.0072
 4 38  0.425 0.0106 0.0067
 4 39  0.434 0.0111 0.0061
 4 40  0.441 0.0115 0.0055
 4 41  0.448 0.0117 0.0048
 4 42  0.454 0.0118 0.0042
 4 43  0.459 0.0118 0.0037
 4 44  0.463 0.0118 0.0032
 4 45  0.465 0.0118 0.0028
 4 46  0.465 0.0118 0.0027
 4 47  0.465 0.0118 0.0028
 4 48  0.463 0.0118 0.0032
 4 49  0.459 0.0118 0.0037
 4 50  0.454 0.0118 0.0042
 4 51  0.448 0.0117 0.0048
 4 52  0.441 0.0115 0.0055
 4 53  0.434 0.0111 0.0061
 4 54  0.425 0.0106 0.0067
 4 55  0.416 0.0100 0.0072
 4 56  0.407 0.0091 0.0077
 4 57  0.397 0.0081 0.0082
 4 58  0.387 0.0070 0.0085
 4 59  0.376 0.0061 0.0088
 4 60  0.365 0.0057 0.0089
 4 61  0.354 0.0061 0.0089
 4 62  0.341 0.0075 0.0090
 4 63  0.329 0.0094 0.0091
 4 64  0.316 0.0116 0.0095
 4 65  0.303 0.0137 0.0101
 4 66  0.290 0.0156 0.0107
 4 67  0.279 0.0171 0.0113
 4 68  0.269 0.0182 0.0119
 4 69  0.262 0.0189 0.0124
 4 70  0.259 0.0191 0.0127
 4 71  0.259 0.0189 0.0129
 4 72  0.263 0.0182 0.0130
 4 73  0.272 0.0171 0.0129
 4 74  0.287 0.0156 0.0126
 4 75  0.306 0.0137 0.0123
 4 76  0.331 0.0116 0.0118
 4 77  0.363 0.0094 0.0114
 4 78  0.399 0.0075 0.0109
 4 79  0.442 0.0061 0.0105
 4 80  0.490 0.0057 0.0100
 4 81  0.542 0.0061 0.0094
 4 82  0.599 0.0070 0.0088
 4 83  0.658 0.0081 0.0082
 4 84  0.719 0.0091 0.0074
 4 85  0.780 0.0100 0.0066
 4 86  0.839 0.0106 0.0058
 4 87  0.896 0.0111 0.0049
 4 88  0.949 0.0115 0.0042
 4 89  0.996 0.0117 0.0036
 4 90  1.036 0.0118 0.0034
 4 91  1.069 0.0118 0.0036
 4 92  1.093 0.0118 0.0042
 4 93  1.107 0.0118 0.0047
 4 94  1.112 0.0118 0.0049
 4 95  1.107 0.0118 0.0047
 5  0  1.049 0.0119 0.0051
 5  1  1.021 0.0124 0.0048
 5  2  0.986 0.0129 0.0046
 5  3  0.944 0.0132 0.0047
 5  4  0.896 0.0132 0.0050
 5  5  0.844 0.0129 0.0055
 5  6  0.788 0.0123 0.0060
 5  7  0.730 0.0115 0.0067
 5  8  0.672 0.0103 0.0073
 5  9  0.613 0.0090 0.0079
 5 10  0.557 0.0076 0.0084
 5 11  0.503 0.0064 0.0089
 5 12  0.454 0.0057 0.0093
 5 13  0.409 0.0059 0.0097
 5 14  0.369 0.0069 0.0101
 5 15  0.335 0.0084 0.0104
 5 16  0.307 0.0100 0.0108
 5 17  0.284 0.0116 0.0111
 5 18  0.266 0.0130 0.0113
 5 19  0.254 0.0142 0.0115
 5 20  0.246 0.0150 0.0115
 5 21  0.242 0.0154 0.0113
 5 22  0.242 0.0154 0.0111
 5 23  0.246 0.0150 0.0108
 5 24  0.252 0.0142 0.0104
 5 25  0.260 0.0130 0.0099
 5 26  0.270 0.0116 0.0096
 5 27  0.282 0.0100 0.0092
 5 28  0.296 0.0084 0.0090
 5 29  0.310 0.0069 0.0089
 5 30  0.325 0.0059 0.0088
 5 31  0.341 0.0057 0.0088
 5 32  0.356 0.0064 0.0087
 5 33  0.371 0.0076 0.0085
 5 34  0.385 0.0090 0.0082
 5 35  0.398 0.0103 0.0078
 5 36  0.410 0.0115 0.0074
 5 37  0.420 0.0123 0.0069
 5 38  0.430 0.0129 0.0063
 5 39  0.438 0.0132 0.0058
 5 40  0.446 0.0132 0.0052
 5 41  0.453 0.0129 0.0046
 5 42  0.458 0.0124 0.0041
 5 43  0.463 0.0119 0.0037
 5 44  0.466 0.0113 0.0033
 5 45  0.467 0.0110 0.0031
 5 46  0.467 0.0110 0.0031
 5 47  0.466 0.0113 0.0033
 5 48  0.463 0.0119 0.0037
 5 49  0.458 0.0124 0.0041
 5 50  0.453 0.0129 0.0046
 5 51  0.446 0.0132 0.0052
 5 52  0.438 0.0132 0.0058
 5 53  0.430 0.0129 0.0063
 5 54  0.420 0.0123 0.0069
 5 55  0.410 0.0115 0.0074
 5 56  0.398 0.0103 0.0078
 5 57  0.385 0.0090 0.0082
 5 58  0.371 0.0076 0.0085
 5 59  0.356 0.0064 0.0087
 5 60  0.341 0.0057 0.0088
 5 61  0.325 0.0059 0.0088
 5 62  0.310 0.0069 0.0089
 5 63  0.296 0.0084 0.0090
 5 64  0.282 0.0100 0.0092
 5 65  0.270 0.0116 0.0096
 5 66  0.260 0.0130 0.0099
 5 67  0.252 0.0142 0.0104
 5 68  0.246 0.0150 0.0108
 5 69  0.242 0.0154 0.0111
 5 70  0.242 0.0154 0.0113
 5 71  0.246 0.0150 0.0115
 5 72  0.254 0.0142 0.0115
 5 73  0.266 0.0130 0.0113
 5 74  0.284 0.0116 0.0111
 5 75  0.307 0.0100 0.0108
 5 76  0.335 0.0084 0.0104
 5 77  0.369 0.0069 0.0101
 5 78  0.409 0.0059 0.0097
 5 79  0.454 0.0057 0.0093
 5 80  0.503 0.0064 0.0089
 5 81  0.557 0.0076 0.0084
 5 82  0.613 0.0090 0.0079
 5 83  0.672 0.0103 0.0073
 5 84  0.730 0.0115 0.0067
 5 85  0.788 0.0123 0.0060
 5 86  0.844 0.0129 0.0055
 5 87  0.896 0.0132 0.0050
 5 88  0.944 0.0132 0.0047
 5 89  0.986 0.0129 0.0046
 5 90  1.021 0.0124 0.0048
 5 91  1.049 0.0119 0.0051
 5 92  1.068 0.0113 0.0055
 5 93  1.078 0.0110 0.0058
 5 94  1.078 0.0110 0.0058
 5 95  1.068 0.0113 0.0055
 6  0  0.997 0.0120 0.0061
 6  1  0.967 0.0130 0.0059
 6  2  0.929 0.0138 0.0058
 6  3  0.886 0.0143 0.0057
 6  4  0.839 0.0145 0.0058
 6  5  0.788 0.0143 0.0061
 6  6  0.734 0.0136 0.0064
 6  7  0.679 0.0125 0.0068
 6  8  0.623 0.0111 0.0072
 6  9  0.568 0.0094 0.0076
 6 10  0.514 0.0077 0.0079
 6 11  0.464 0.0062 0.0083
 6 12  0.417 0.0052 0.0086
 6 13  0.375 0.0051 0.0089
 6 14  0.338 0.0058 0.0091
 6 15  0.307 0.0069 0.0094
 6 16  0.281 0.0082 0.0096
 6 17  0.260 0.0094 0.0098
 6 18  0.244 0.0105 0.0100
 6 19  0.233 0.0113 0.0100
 6 20  0.226 0.0119 0.0100
 6 21  0.223 0.0120 0.0098
 6 22  0.223 0.0119 0.0096
 6 23  0.226 0.0113 0.0094
 6 24  0.231 0.0105 0.0091
 6 25  0.239 0.0094 0.0089
 6 26  0.250 0.0082 0.0088
 6 27  0.263 0.0069 0.0086
 6 28  0.278 0.0058 0.0086
 6 29  0.295 0.0051 0.0086
 6 30  0.313 0.0052 0.0085
 6 31  0.333 0.0062 0.0085
 6 32  0.352 0.0077 0.0084
 6 33  0.370 0.0094 0.0081
 6 34  0.387 0.0111 0.0078
 6 35  0.402 0.0125 0.0074
 6 36  0.415 0.0136 0.0070
 6 37  0.426 0.0143 0.0065
 6 38  0.436 0.0145 0.0060
 6 39  0.445 0.0143 0.0055
 6 40  0.452 0.0138 0.0050
 6 41  0.459 0.0130 0.0046
 6 42  0.464 0.0120 0.0042
 6 43  0.468 0.0110 0.0038
 6 44  0.470 0.0102 0.0036
 6 45  0.471 0.0098 0.0036
 6 46  0.470 0.0102 0.0036
 6 47  0.468 0.0110 0.0038
 6 48  0.464 0.0120 0.0042
 6 49  0.459 0.0130 0.0046
 6 50  0.452 0.0138 0.0050
 6 51  0.445 0.0143 0.0055
 6 52  0.436 0.0145 0.0060
 6 53  0.426 0.0143 0.0065
 6 54  0.415 0.0136 0.0070
 6 55  0.402 0.0125 0.0074
 6 56  0.387 0.0111 0.0078
 6 57  0.370 0.0094 0.0081
 6 58  0.352 0.0077 0.0084
 6 59  0.333 0.0062 0.0085
 6 60  0.313 0.0052 0.0085
 6 61  0.295 0.0051 0.0086
 6 62  0.278 0.0058 0.0086
 6 63  0.263 0.0069 0.0086
 6 64  0.250 0.0082 0.0088
 6 65  0.239 0.0094 0.0089
 6 66  0.231 0.0105 0.0091
 6 67  0.226 0.0113 0.0094
 6 68  0.223 0.0119 0.0096
 6 69  0.223 0.0120 0.0098
 6 70  0.226 0.0119 0.0100
 6 71  0.233 0.0113 0.0100
 6 72  0.244 0.0105 0.0100
 6 73  0.260 0.0094 0.0098
 6 74  0.281 0.0082 0.0096
 6 75  0.307 0.0069 0.0094
 6 76  0.338 0.0058 0.0091
 6 77  0.375 0.0051 0.0089
 6 78  0.417 0.0052 0.0086
 6 79  0.464 0.0062 0.0083
 6 80  0.514 0.0077 0.0079
 6 81  0.568 0.0094 0.0076
 6 82  0.623 0.0111 0.0072
 6 83  0.679 0.0125 0.0068
 6 84  0.734 0.0136 0.0064
 6 85  0.788 0.0143 0.0061
 6 86  0.839 0.0145 0.0058
 6 87  0.886 0.0143 0.0057
 6 88  0.929 0.0138 0.0058
 6 89  0.967 0.0130 0.0059
 6 90  0.997 0.0120 0.0061
 6 91  1.021 0.0110 0.0064
 6 92  1.035 0.0102 0.0066
 6 93  1.040 0.0098 0.0067
 6 94  1.035 0.0102 0.0066
 6 95  1.021 0.0110 0.0064
 7  0  0.940 0.0124 0.0071
 7  1  0.907 0.0136 0.0070
 7  2  0.868 0.0147 0.0068
 7  3  0.825 0.0153 0.0067
 7  4  0.779 0.0156 0.0067
 7  5  0.730 0.0153 0.0068
 7  6  0.679 0.0145 0.0068
 7  7  0.626 0.0131 0.0070
 7  8  0.573 0.0114 0.0072
 7  9  0.521 0.0095 0.0073
 7 10  0.471 0.0075 0.0075
 7 11  0.424 0.0057 0.0077
 7 12  0.380 0.0045 0.0079
 7 13  0.341 0.0040 0.0080
 7 14  0.307 0.0044 0.0082
 7 15  0.278 0.0052 0.0083
 7 16  0.255 0.0062 0.0084
 7 17  0.236 0.0072 0.0085
 7 18  0.222 0.0080 0.0086
 7 19  0.211 0.0086 0.0086
 7 20  0.205 0.0089 0.0086
 7 21  0.202 0.0089 0.0085
 7 22  0.202 0.0086 0.0084
 7 23  0.204 0.0080 0.0083
 7 24  0.210 0.0072 0.0082
 7 25  0.219 0.0062 0.0082
 7 26  0.231 0.0052 0.0081
 7 27  0.246 0.0044 0.0081
 7 28  0.264 0.0040 0.0082
 7 29  0.284 0.0045 0.0082
 7 30  0.306 0.0057 0.0082
 7 31  0.329 0.0075 0.0081
 7 32  0.352 0.0095 0.0080
 7 33  0.373 0.0114 0.0078
 7 34  0.392 0.0131 0.0075
 7 35  0.408 0.0145 0.0071
 7 36  0.422 0.0153 0.0067
 7 37  0.434 0.0156 0.0063
 7 38  0.444 0.0153 0.0058
 7 39  0.453 0.0147 0.0054
 7 40  0.460 0.0136 0.0050
 7 41  0.466 0.0124 0.0047
 7 42  0.470 0.0109 0.0044
 7 43  0.474 0.0096 0.0042
 7 44  0.475 0.0087 0.0041
 7 45  0.475 0.0087 0.0041
 7 46  0.474 0.0096 0.0042
 7 47  0.470 0.0109 0.0044
 7 48  0.466 0.0124 0.0047
 7 49  0.460 0.0136 0.0050
 7 50  0.453 0.0147 0.0054
 7 51  0.444 0.0153 0.0058
 7 52  0.434 0.0156 0.0063
 7 53  0.422 0.0153 0.0067
 7 54  0.408 0.0145 0.0071
 7 55  0.392 0.0131 0.0075
 7 56  0.373 0.0114 0.0078
 7 57  0.352 0.0095 0.0080
 7 58  0.329 0.0075 0.0081
 7 59  0.306 0.0057 0.0082
 7 60  0.284 0.0045 0.0082
 7 61  0.264 0.0040 0.0082
 7 62  0.246 0.0044 0.0081
 7 63  0.231 0.0052 0.0081
